SK_PONTO;Best_Params;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration;model;freq
5;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;3667695,0619353564;1915,1227276431546;645,4262825942915;9,485353954331082;30,950777769088745;SVR;2-Day
5;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};5;3741945,6716273683;1934,4109365973322;659,5880501230858;9,831471400303439;25,902239561080933;SVR;2-Day
5;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};6;3609046,281451929;1899,7490048561492;623,7295276039004;9,599993794131546;19,369075775146484;SVR;2-Day
6;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;261711,89122018017;511,57784473155226;260,0569108469099;6,1258754768689085;24,053879976272583;SVR;2-Day
6;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};2;318777,8581985651;564,6041606281033;199,69383580040767;5,664025843747603;82,21039867401123;SVR;2-Day
6;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;299213,15466202394;547,003797666912;203,3203247716324;5,637063250780453;90,57441639900208;SVR;2-Day
6;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;273789,61466965225;523,2490942845981;186,13722512264667;5,671829487938112;81,50064182281494;SVR;2-Day
6;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};5;271048,2984664785;520,6229907202317;188,44791291793126;5,633860067823871;63,70683526992798;SVR;2-Day
6;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};6;243440,36105263082;493,3967582510356;198,9449148102649;5,510039492366723;57,52142262458801;SVR;2-Day
7;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;5072747,2189878225;2252,276008616134;1198,818393552684;16,930311678804514;30,49931812286377;SVR;2-Day
7;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};2;4986506,730467038;2233,048752371304;1058,6401208406096;16,182148939715212;83,52144312858582;SVR;2-Day
7;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};3;4718279,385306568;2172,1600735918537;1059,5884903188344;16,367724366251316;68,18283700942993;SVR;2-Day
7;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};4;4653802,335145008;2157,2673304773816;1031,8933625691116;16,095236701544064;47,38667440414429;SVR;2-Day
7;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;4594314,149998187;2143,4351284790932;999,9942066918338;16,06775859021822;45,960068225860596;SVR;2-Day
7;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};6;4757551,48436334;2181,181213096092;1053,308620113109;16,3536015561091;34,17695641517639;SVR;2-Day
8;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-07, 'kernel': 'rbf'};1;72774,90943254031;269,7682513427781;21,97668124095435;2,808602300985209;36,77851629257202;SVR;2-Day
8;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;66821,42219967916;258,498398833879;22,770596262436356;2,798515849850049;95,50679898262024;SVR;2-Day
8;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};3;60067,943673025584;245,0876244795432;29,51043248938231;2,75588797129687;87,83033561706543;SVR;2-Day
8;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};4;58117,21934217857;241,0751321521541;28,95989586185533;2,7115256265516656;73,53762936592102;SVR;2-Day
8;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;57288,34240764826;239,34983268773817;30,723879632800163;2,7093327962830354;65,09607028961182;SVR;2-Day
8;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};6;57658,243052324564;240,12130903425577;33,07332695272271;2,7209274553536824;52,626659631729126;SVR;2-Day
9;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;745132,5062470727;863,2105804767876;83,76758603819144;4,383918661893581;13,901955604553223;SVR;2-Day
9;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};2;782952,8774378791;884,8462450832229;91,16430830435911;4,426394051870686;22,881622552871704;SVR;2-Day
9;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;793185,5601067572;890,6096564189933;89,25222204760394;4,513287032574754;22,969491958618164;SVR;2-Day
9;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;731531,4781030028;855,2961347410632;105,70595668275382;4,472306837379888;14,819853782653809;SVR;2-Day
9;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};5;776272,4417758315;881,0632450487487;115,38747510603753;4,5482822568054875;14,015702962875366;SVR;2-Day
9;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};6;774653,2929701761;880,1439046940995;120,11847465314986;4,573775382582072;10,703861474990845;SVR;2-Day
11;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-05, 'kernel': 'rbf'};1;1814237,8464995706;1346,9364671355404;586,5436602161208;4,673158806284117;21,41314387321472;SVR;2-Day
11;{'C': 125550, 'epsilon': 0,001, 'gamma': 1e-07, 'kernel': 'rbf'};2;1739456,9972721278;1318,8847551140045;437,6608621860323;4,159060982411736;52,320651054382324;SVR;2-Day
11;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};3;4167068,0232647182;2041,3397618389542;425,3568911640177;4,936451888418233;41,296807289123535;SVR;2-Day
11;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};4;1319596,8733812727;1148,737077568785;358,04134043255726;3,5667084911167253;36,69676232337952;SVR;2-Day
11;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;1338544,5035369205;1156,9548407508914;374,8272821449482;3,6361296143812227;30,655394077301025;SVR;2-Day
11;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};6;1316712,2435089252;1147,4808248981442;369,6718686956883;3,590622183522739;23,257975578308105;SVR;2-Day
12;{'C': 1255555, 'epsilon': 0,001, 'gamma': 1e-05, 'kernel': 'rbf'};1;1359508,581096421;1165,9796658160128;289,95854505403395;7,774669780056286;56,37328219413757;SVR;2-Day
12;{'C': 1255555, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;547281,9896024804;739,7850969048244;230,02983866526893;6,1437064678460755;79,51714181900024;SVR;2-Day
12;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;519556,00260283484;720,8023325453621;246,47697569407546;6,0999902487654305;78,75888705253601;SVR;2-Day
12;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;503058,4997748384;709,2661699072065;245,69275207723467;6,007863670533681;80,50727438926697;SVR;2-Day
12;{'C': 1255555, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};5;1115537,1348625883;1056,189914202265;240,3176213387692;7,532491212995374;113,26435613632202;SVR;2-Day
12;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};6;712108,1796849592;843,8650245655161;240,14186507630438;6,63046974766976;56,797799825668335;SVR;2-Day
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};1;453505873,11547786;21295,677334038424;4013,631805277975;77,2791514281846;12,075435638427734;SVR;2-Day
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;521693474,7693909;22840,6102100927;3442,3651923627986;86,14632945045817;18,640990018844604;SVR;2-Day
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-05, 'kernel': 'rbf'};3;808241963,169413;28429,596605815794;6647,9688993577365;108,24641591940734;11,235506057739258;SVR;2-Day
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-05, 'kernel': 'rbf'};4;807534557,1156482;28417,15251596557;6733,827109725491;108,40047469540646;9,474072933197021;SVR;2-Day
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-05, 'kernel': 'rbf'};5;807748482,588335;28420,91628692388;6734,91187893982;108,42451798227853;8,650793075561523;SVR;2-Day
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-06, 'kernel': 'rbf'};6;808775248,1664579;28438,974105379715;6778,806244826206;108,47541343490765;7,996539831161499;SVR;2-Day
1;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;5265113,895410312;2294,583599568844;664,0595637015695;28,943167571920842;1,213362216949463;SVR;1-Hour
1;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};2;5689913,425648076;2385,3539413781086;726,9147472489421;30,800721729569748;1,2908408641815186;SVR;1-Hour
1;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};3;6140903,026686052;2478,084547929318;611,2906120572661;32,01252964975088;1,251305103302002;SVR;1-Hour
1;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;6588880,905564447;2566,8815526947183;664,767617686497;32,87521341438243;1,3092453479766846;SVR;1-Hour
1;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;6231871,837264939;2496,3717345910122;932,1110988418841;32,754904712739126;1,3334648609161377;SVR;1-Hour
1;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};6;6331652,0526984045;2516,2774196615137;703,7578033062482;32,61628880676547;1,364243984222412;SVR;1-Hour
4;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;11226290,072803995;3350,5656347554204;3171,543953291246;31,034241066122135;2,0757036209106445;SVR;1-Hour
4;{'C': 125550, 'epsilon': 0,001, 'gamma': 1e-07, 'kernel': 'rbf'};2;4994573,880920296;2234,854331029272;1655,7742646204624;17,882998977019998;2,0304136276245117;SVR;1-Hour
4;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};3;4958674,610648015;2226,8081665576888;1262,8561840203784;18,61300388703131;1,9545419216156006;SVR;1-Hour
4;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};4;5380348,413642524;2319,5578056264353;1472,1111809559034;21,47340180465591;3,1666715145111084;SVR;1-Hour
4;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};5;3569794,872390257;1889,3900794675135;685,8199606363778;17,822766232804817;2,02966046333313;SVR;1-Hour
4;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};6;2973240,3527115225;1724,308659350617;414,05028433339976;15,695512963139683;2,165213108062744;SVR;1-Hour
5;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;135273614,97081688;11630,718592194416;11642,316752647252;57,539644391587274;2,465261459350586;SVR;1-Hour
5;{'C': 125550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};2;4625923,608396459;2150,796040631575;838,5280931515463;10,536826179733957;2,4319043159484863;SVR;1-Hour
5;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};3;3700418,1133101787;1923,6470864766693;681,2717561219888;9,753512239074238;2,572697401046753;SVR;1-Hour
5;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};4;6821564,3201040635;2611,8124588308524;1837,4962458365862;14,258109252503145;2,5906014442443848;SVR;1-Hour
5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;7053580,019923995;2655,8576806606175;1972,4679228662135;14,921645891863925;2,599261522293091;SVR;1-Hour
5;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};6;4328787,060966965;2080,5737336049797;961,8118288342448;11,010274178084032;2,619157314300537;SVR;1-Hour
6;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;3600453,6478602793;1897,4861390429917;1811,1927810394404;29,586441354383503;2,3885104656219482;SVR;1-Hour
6;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};2;4953976,302529615;2225,752974282999;2124,0178040884803;34,666280506542556;2,3881030082702637;SVR;1-Hour
6;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;2740139,264233585;1655,3366014903388;1439,1876974832653;24,573473790375534;2,337554693222046;SVR;1-Hour
6;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};4;654640,4809462241;809,0985607119964;628,655904177338;11,198654525228015;2,448059320449829;SVR;1-Hour
6;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};5;648684,8676742985;805,4097514149543;640,4254947913146;11,307301072723037;2,4597015380859375;SVR;1-Hour
6;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};6;385887,8361912809;621,198709103038;403,67147925584413;8,000411856360271;2,523568630218506;SVR;1-Hour
7;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};1;40404930,12980914;6356,487247671401;6497,561062427732;47,52890984982056;2,5265936851501465;SVR;1-Hour
7;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};2;5080834,197070436;2254,0705838705308;1222,208519926413;16,46277111241702;2,452928304672241;SVR;1-Hour
7;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};3;4484152,851353199;2117,5818405325444;1246,519443543095;16,49830064146854;2,514285087585449;SVR;1-Hour
7;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};4;5070197,5065026535;2251,7099072710616;1079,8859555255021;16,857761176314753;2,6075408458709717;SVR;1-Hour
7;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};5;4789622,37670897;2188,520590880737;1043,4790824076936;16,477440195799367;2,663459062576294;SVR;1-Hour
7;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};6;4739077,458709197;2176,9422267734158;1352,7641162452128;16,98395508627346;2,7212109565734863;SVR;1-Hour
8;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};1;270035,44490035623;519,6493480226413;395,3464515929936;10,73065991806309;2,020265817642212;SVR;1-Hour
8;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};2;217818,57294538515;466,7103737280597;429,83210053662833;9,82854529986137;2,021359443664551;SVR;1-Hour
8;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};3;63944,23841692071;252,87198029224334;94,071475463767;3,7217768052435187;1,9275341033935547;SVR;1-Hour
8;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};4;70901,49787775334;266,2733517980223;139,04034771263696;4,400560296252936;1,9998128414154053;SVR;1-Hour
8;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};5;68233,15451039195;261,2147670220655;54,92878708866374;3,281846619091544;2,0334348678588867;SVR;1-Hour
8;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};6;68312,9331203596;261,3674293410707;130,2391824860474;4,189065854336245;2,0817437171936035;SVR;1-Hour
9;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;737813,9930201494;858,9609962158639;87,98657954223017;4,3861795127477805;1,1812114715576172;SVR;1-Hour
9;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};2;781231,5828455968;883,8730581059685;110,10515203872274;4,491452316689553;1,1604506969451904;SVR;1-Hour
9;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};3;1409795,15472691;1187,3479501506329;981,0364028414942;10,177079693218971;1,2279062271118164;SVR;1-Hour
9;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};4;1131424,4094847033;1063,6843561342355;622,4804009528998;7,659733005068994;1,2676808834075928;SVR;1-Hour
9;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;775869,4128422606;880,8344979860068;234,8838295306141;5,215328939039754;1,263516902923584;SVR;1-Hour
9;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};6;807730,1761166949;898,7381020723974;277,86573255092844;5,474363461289878;1,299891471862793;SVR;1-Hour
11;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-05, 'kernel': 'rbf'};1;5485330,463759662;2342,0782360458547;1906,7831741677219;10,08764067296966;2,9911444187164307;SVR;1-Hour
11;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};2;2636824,9936360437;1623,8303463219438;1214,006523699176;6,857071859065493;2,792555809020996;SVR;1-Hour
11;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;18581241,11943253;4310,596376307173;4430,510704491781;21,035753677093002;2,891667366027832;SVR;1-Hour
11;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};4;5526941,831508232;2350,9448805763677;2304,101396894257;11,284867254700385;3,0193893909454346;SVR;1-Hour
11;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};5;6560820,177771084;2561,409802778752;2540,84518712966;12,313927859343817;3,0587568283081055;SVR;1-Hour
11;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};6;3476196,2259777174;1864,4560134199244;1674,6538884882248;8,710347879318263;3,094594717025757;SVR;1-Hour
12;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-06, 'kernel': 'rbf'};1;4101995,9738352406;2025,3384837688836;2063,3918836623466;23,66087581907429;2,9040815830230713;SVR;1-Hour
12;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};2;4096427,407911029;2023,9632921352672;2046,5717108827366;24,63537643118357;2,798963785171509;SVR;1-Hour
12;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};3;1046582,808286218;1023,0262989220844;879,4422503328037;11,579866558046318;2,797616481781006;SVR;1-Hour
12;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};4;2430712,602335888;1559,0742773632974;1538,3682497169789;18,895375094882947;2,8989083766937256;SVR;1-Hour
12;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-07, 'kernel': 'rbf'};5;655164,7718668347;809,4224928100496;475,7555913084261;8,102803036031185;3,1470983028411865;SVR;1-Hour
12;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};6;511559,31814467727;715,2337507029973;274,09658304740606;6,330767521459937;3,2655346393585205;SVR;1-Hour
13;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};1;474469656,86595285;21782,324413752376;4669,022125328345;78,101606168272;2,465764284133911;SVR;1-Hour
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;526908067,11945987;22954,47814957813;3823,4261645850056;86,29953364089033;2,596113920211792;SVR;1-Hour
13;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-05, 'kernel': 'rbf'};3;810074294,3805875;28461,8041308099;6615,330439291618;108,38551836094297;2,544215679168701;SVR;1-Hour
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-05, 'kernel': 'rbf'};4;809781102,3949182;28456,653042740607;6798,093136756201;108,55252891547245;2,767303228378296;SVR;1-Hour
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-05, 'kernel': 'rbf'};5;810090153,7419673;28462,082737248293;6802,306963888579;108,57769672494577;2,6973350048065186;SVR;1-Hour
13;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-06, 'kernel': 'rbf'};6;810969563,075235;28477,527334290015;6842,15101724588;108,62403935419536;2,6693058013916016;SVR;1-Hour
1;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;689779339,0804967;26263,650528448947;2914,5563732365117;194,9849930747743;0,17299985885620117;SVR;3-Week
1;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;687248950,9644012;26215,433449866916;4923,981996928051;191,6578631526967;0,17299842834472656;SVR;3-Week
1;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};3;702446652,0313953;26503,71015596487;5607,494770980738;195,46076231080266;0,14900708198547363;SVR;3-Week
1;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};4;712377128,639587;26690,393939385514;5828,102620846912;200,66727604682643;0,14899969100952148;SVR;3-Week
1;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};5;723159167,150137;26891,618901623176;5151,139094966929;202,23170217071473;0,22900104522705078;SVR;3-Week
1;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};6;725762028,530386;26939,9708338815;5198,429890309606;202,69759229031746;0,2240002155303955;SVR;3-Week
4;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};1;239269995,7520057;15468,354655618861;3402,015822673522;20,040017819351466;0,33700060844421387;SVR;3-Week
4;{'C': 125550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};2;175497255,22609606;13247,53770427154;2580,4625144206802;17,21268827417829;0,3549990653991699;SVR;3-Week
4;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};3;214959480,84934556;14661,49654194092;3711,0428153737157;19,470606192850965;0,2250046730041504;SVR;3-Week
4;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};4;236777383,09414977;15387,572358697449;5193,275926486567;20,70453477614014;0,19899320602416992;SVR;3-Week
4;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};5;255969714,85106117;15999,053561103581;4643,290348563605;21,454854391787663;0,1849980354309082;SVR;3-Week
4;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};6;268999909,1677005;16401,21669778497;5722,33333121382;21,83961565872572;0,20099639892578125;SVR;3-Week
5;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;319511326,98245615;17874,879775328733;3675,4856869745126;14,238397779535305;0,21400213241577148;SVR;3-Week
5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;316495779,23333895;17790,328249735554;3488,713195176999;14,147482968206504;0,2050015926361084;SVR;3-Week
5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};3;313965310,4901826;17719,066298487134;2918,9138980463613;13,983700875662647;0,18099236488342285;SVR;3-Week
5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};4;319850417,42349553;17884,362371174866;2706,4406472167757;14,222971156995682;0,16500043869018555;SVR;3-Week
5;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};5;302287117,58200306;17386,40611460583;2696,1063359489926;13,91360823807671;0,16399550437927246;SVR;3-Week
5;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};6;300850175,01042;17345,033151032603;3023,3679443040455;13,956879621681958;0,16099953651428223;SVR;3-Week
6;{'C': 1255555, 'epsilon': 0,0001, 'gamma': 1e-08, 'kernel': 'rbf'};1;23027246,72938796;4798,671350424819;848,3016279523836;12,188294682731136;0,2720010280609131;SVR;3-Week
6;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};2;23252410,11974863;4822,075291795912;845,7242764056136;12,218341210904377;0,266998291015625;SVR;3-Week
6;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};3;23051803,483973168;4801,229372147634;870,9117486481628;12,192736298261854;0,2690000534057617;SVR;3-Week
